en-CA,fr-CA
Qtr Hamb & Side Deal,Repas familial
Quarter Pounder,Repas Joyeux festin
Quarter Pounder BLT,Repas quatre
Quarter Pounder BLT Extra Value Meal,Retour JF boisson PST
Quarter Pounder Cheese,Retour trio boisson PST
Quarter Pounder cheese & Side deal,Root Beer Syrup
Quarter Pounder Chs & Side deal,Rôties pain blanc
Quarter Pounder Extra Value Meal,Rôties pain blé entier
Quarter Pounder with Cheese,Rôties pain brun
Quarter Pounder With Cheese,Sac
Quarter Pounder with Cheese Extra Value Meal,Sac McMél +ramen
Quarter Pounder without Cheese,Sac McMél et Ramen
Quarter Pounder without Cheese Extra Value Meal,Sac séparé
Rainbow Sprinkle Cookie,Sac(s)
Raisins & Cranberries,Sac(s)
Ramen&ShkrBag,Sach à côté
Ramyeon McShaker Fries,Sach sauce style mayo
Ramyeon Seasoning,Sachet à côté
Ranch Chicken Snack Wrap,Sachet canneberges
Ranch Chicken Snack Wrap with Crispy Chicken,Sachet de graines de citrouille
Ranch Chicken Snack Wrap with Grilled Chicken,Sachet de sauce de style mayonnaise
Ranch Chicken Snack Wrap® with Crispy Chicken,Sachet de Splenda
Ranch Chicken Snack Wrap® with Grilled Chicken,Sachet de sucre
Ranch Crispy Snack Wrap,Sachet graines de citrouille
Ranch Grilled Snack Wrap,Sachet sel
Ranch Sauce,Sachets de thé chai éclat
Ranch Snack Wrap w/ Crispy Chicken McValue Meal,Sachets de thé earl grey suppl
Ranch Snack Wrap w/ Grilled Chicken McValue Meal,Sachets de thé earl grey supplémentaires
Ranch Snack Wrap® w/ Crispy Chicken McValue Meal,Sachets de thé menthe supplém
Ranch Snack Wrap® w/ Grilled Chicken McValue Meal,Sachets de thé orange pekoe su
Raspberry Pomegranate Syrup,Sachets de thé orange pekoe supplémentaires
Raspberry Pomegranate Syrup,Sachets de thé vert supplément
Red Packet,Sachets de thé vert supplémentaires
Red Skin Potato Salad,Sachets ketchup
Reese's Pieces,Salade asiatique
Refill,Salade aux 3 grains au sésame
Refill Tea,Salade aux 3 grains au sésame et au gingembre
Refresher Beverage,Salade aux pommes de terre rouges
Refreshers,Salade d'Entrée
Reg Chicken Nacho Poutine with Crispy Chicken,Salade d’épinards (carottes/gr. tournesol/canneb.)
Reg Chicken Nacho Poutine with Grilled Chicken,Salade de couscous
Reg Crm Chs,Salade de haricots noirs
Regular,Salade de pois chiches et d'ed
Regular Bagel,Salade de pois chiches et d'edamames
Regular Cadbury Crème Egg McFlurry,Salade de taboulé
Regular CC,Salade du jardin (pommes et noix)
Regular Cream Cheese,Salade fusion asiatique au sésame
Regular Golden McFlurry,Salade grecque aux pâtes et au feta
Regular Oreo McFlurry,Salade pad thaï
Regular Pour,Salade teriyaki ***
Regular Salted Caramel McFlurry,Salade-repas César
Regular Skor McFlurry,Salade-repas grecque
Regular Smarties McFlurry,Salade-repas récolte
Regular Spicy Buffalo Crispy Poutine,Salé sirop au caramel
Regular Spicy Buffalo Grilled Poutine,Salsa
Returnable Cold Cup,Sand. McMuffin ou McCrêpes au
Returnable Hot Cup,Sand. McMuffin ou McCrêpes au poulet
Rink Holiday Mug,sandwich
RMHC Coupon Book,Sandwich
Roaring Black Tea,Sandwich Au Bagel
Ronald McDonald House Donation,Sandwich au fromage fondant
Root Beer Syrup,Sandwich au poulet grillé
Rotisserie Sauce,Sandwich au poulet grillé de l
Round Egg,Sandwich au poulet grillé de luxe avec bacon
S  Hot Choc ***,Sandwich épicé au poulet grill
S Apple Juice,Sandwich épicé au poulet grillé
S Cappuccino ***,Sandwich épicé au poulet grillé de luxe avec bacon
S Cappuccino Syrup ***,Sandwich et M Boisso
S Caramel Choc Latte ***,"Sandwich et M Boisson pour X,XX$"
S Caramel Choc Mocha ***,Sandwich junior au poulet
S Caramel Latte ***,Sandwich MacPoulet
S Chai Latte ***,sandwich McMuffin
S Choc Chip Lat ***,Sandwich Mcmuffin
S Crème Brûlée Latte ***,Sandwich petit déjeuner
S Green Tea,Sandwich Petit Déjeuner
S Green Tea L,"Sandwich pour X,XX$"
S Hot Choc  ***,Sandwichs Bistro
S Hot Choc ***,Sandwichs bistro
S Hot Choc Mint ***,Sandwichs café
S Hot Chocolate ***,Sandwichs McCrêpes
S Hot Water,Sandwichs McMuffin
S Hot Wht Choc ***,Sandwichs McWrap
S Ice Latte ***,Sandwichs Wrap-éclair
S Iced Matcha Latte ***,Sandwichs-matin
S Lat Brûlée ***,Sans confiture
S Lat Caramel ***,Sans crème fouettée
S Lat Chc Chp ***,Sans glace
S Lat Cml Choc ***,Sans jouet
S Lat M. Caramel ***,Sans paille
S Lat M. Caramel***,Sans pâté
S Lat M. Crml ***,Sans sachets ketchup
S Lat Pump ***,Sans sauce
S Lat Pumpkin Crml ***,Sans Sauce
S Lat SF ***,Sans sauce à bouchées de froma
S Latte ***,Sans sauce à bouchées de fromage
S Latte Cml Choc ***,Sans sauce aioli
S Latte Pumpkin ***,Sans sauce tartare
S Latte Syrup ***,Sans sirop
S Lndn Fog Latte ***,Sans ustensiles
S Matcha Latte ***,Sans vinaigrette
S Mint Latte ***,Sauc McCrêpes
S Mint Latte L ***,Sauc McMuf oeuf
S Mint Latte R ***,Sauc McMuffin
S Mocha ***,Sauce
S Mocha Cml Choc ***,Sauce 3 from
S Mocha Mint ***,Sauce 3 fromage
S Mocha Wht Choc ***,Sauce à Big Mac
S Orange Juice,Sauce à l’ail style Frank’s Re
S SF Latte ***,Sauce à l’ail style Frank’s RedHot
S Slt Car Latte ***,Sauce à la fumée de bois de po
S Sltd Crml Latte ***,Sauce à la fumée de bois de pommier
S Sltd Crml Latte***,Sauce à la thaïe
S Sugar Free Latte ***,Sauce aigre-douce
S Van Latte ***,Sauce aioli
S Water,Sauce au fromage nacho
SA Cappuccino ***,Sauce au miel
SA Cappuccino Syrup ***,Sauce au scotch bonnet
Sa Caramel Choc Latte ***,Sauce aux canneberges
SA Caramel Choc Latte ***,Sauce aux féta et aux olives
SA Caramel Choc Mocha ***,Sauce aux fines herbes italien
SA Hot Choc Mint ***,Sauce aux fines herbes italienne
SA Hot Chocolate ***,Sauce barbecue
SA Lat Caramel ***,Sauce barbecue Caroline
SA Lat Cml Choc  ***,Sauce barbecue fumée
SA Lat Cml Choc ***,Sauce BBQ
SA Lat M. Caramel ***,Sauce Buffalo
SA Lat M. Caramel***,Sauce César
SA Lat Pump ***,Sauce chili doux
SA Lat Pumpkin Crml ***,Sauce chipotle crémeuse
Sa Lat SF ***,Sauce crém. tomate
Sa Latte ***,Sauce crém. Tomate
Sa Latte Cml Choc ***,Sauce de style hollandaise
SA Latte Pumpkin ***,Sauce Démon : Sauce cajun mauv
SA Latte Syrup ***,Sauce Démon : Sauce cajun mauve
SA Latte Van,Sauce épaisse originale Frank’
SA Latte Vanilla,Sauce épaisse originale Frank’s RedHot®
SA Mocha ***,Sauce épice crémeaux
SA Mocha Cml Choc ***,Sauce épicée aux piments
SA Mocha Mint ***,Sauce épicée avec habanero
Sa SF Latte ***,Sauce féta méditerranéenne
Sa Van Latte ***,Sauce fromage
Salad Dressing,Sauce fromage suisse
Salad Dressings,Sauce Guerrière : Sauce chili
Salad Meat,Sauce Guerrière : Sauce chili doux
Salad Mix,Sauce Lime coriandre
Salsa,Sauce mayonnaise
Salsa Packet,Sauce McCroq
Salt,Sauce McCroquettes
Salt Packet,Sauce Mediterran
Salted Caramel Cloud Iced Coffee,Sauce Mediterranean
Salted Caramel Coffee Frappé,Sauce miel épicé Frank’s RedHo
Salted Caramel Crunch Topping,Sauce miel épicé Frank’s RedHot
Salted Caramel Iced Coffee,Sauce moutarde forte
Salted Caramel Latte (2% Milk),Sauce poutine
Salted Caramel Latte (Almond Milk),Sauce Ranch
Salted Caramel McFlurry,Sauce style rôtisserie
Salted Caramel Syrup,Sauce tartare
Sample,Sauce-matin
Sandwich,Sauces à McCroquettes
Sandwich & Med Drink Offer,Saucisse McCrêpes
Sans sauce à bouchées de froma,Saucisse McCrêpes avec œuf
Sans sauce à bouchées de fromage,Saucisse McMuffin
Sau Egg Bagel,Saucisse McMuffin avec œuf
Sau Egg Bagl VM,Saucisse McMuffin Oeuf
Sauce,Saucisse McMuffin œuf et sauce
Sausage 'n Egg McMuffin,Saucisse McMuffin œuf et sauce ail style Frank’s
Sausage 'N Egg McMuffin,Sel
Sausage 'N Egg McMuffin Extra Value Meal,Sélection de sac
Sausage 'n' Egg McMuffin,Serviettes
Sausage 'n' Egg McMuffin Extra Value Meal,Sésame bagel
Sausage Egg McMuffin,Simply Limonade avec framboise
Sausage McGriddle,Sirop
Sausage McGriddle Extra Value Meal,Sirop à crêpes
Sausage McGriddles,Sirop à la fraise et au fruit
Sausage McGriddles McValue Meal,Sirop à la fraise et au fruit de la passion
Sausage McMuffin,Sirop à la framb bleue
Sausage McMuffin & Hash Brown,Sirop à la pêche et à la mangu
Sausage McMuffin & Hash Brown Deal,Sirop à la pêche et à la mangue
Sausage McMuffin Extra Value Meal,Sirop à la vanille française
Sausage McMuffin McValue Meal,sirop aromatisé à la crème à l
Sausage Patty,sirop aromatisé à la crème à l'orange
"Sausage, Bacon & Egg Breakfast Wrap",sirop aromatisé à la fraise et
"Sausage, Bacon & Egg Breakfast Wrap Extra Value Meal",sirop aromatisé à la fraise et à la crème
"Sausage, Bacon & Egg Wrap",sirop aromatisé à la fraise et au melon d'eau
"Sausage, Egg & Cheese McGridde",Sirop aromatisé à la mangue et à l'ananas
"Sausage, Egg & Cheese McGriddl",Sirop aromatisé à la mûre et au fruit de la passion
"Sausage, Egg & Cheese McGriddles",Sirop au caramel
"Sausage, Egg & Cheese McGriddles Extra Value Meal",Sirop au caramel salé
Sausge Egg McMuffin & Hash Brown Deal,Sirop au chocolat
Sausge Egg McMuffin & HB,Sirop fondant
Scotch Bonnet Sauce,Sirop framboise bleue
Seasoning,Sirop Framboise et Grenade
Select Coffee,Sirop Framboise et Grenade
Select Fries,Sirop melon lime
Select Happy Meal,Sirop sans sucre
Select Happy Meal Drink,Skor
Select HM Side,SKOR
Select Sandwich,Small Cup
Select Small Brewed Coffee,Smoothie
Senior,Smoothie fraises-banane
Senior Drink,Smoothie grenade-bleuets
Senior Earl Grey Tea,Smoothie mangue-ananas
Senior Green Tea,Smoothies et frappes
Senior Hot Chocolate,Smoothies et Frappés
Senior Orange Pekoe Tea,Smoothies et Frappés glacés
Senior Peppermint Tea,Soda signature
Senior's Earl Grey Tea,Soda Twist
Senior's Green Tea,Soutenir CapitalCare Norwood
Senior's Orange Pekoe Tea,Soutien au Grand McDon
Senior's Peppermint Tea,Splash fraîcheur
Separate Bags,Splash fraîcheur fraise-melon d'eau
Served,"Splash fraîcheur fraise-melon d'eau, format moyen"
Service Fee,"Splash fraîcheur fraise-melon d'eau, grand format"
Sesame and Poppy Seed Bun,"Splash fraîcheur fraise-melon d'eau, petit format"
Sesame Bacon 'N Egg Bagel,Splash fraîcheur mangue-ananas
Sesame Bacon 'N Egg Bagel Extra Value Meal,"Splash fraîcheur mangue-ananas, format moyen"
Sesame Bagel,"Splash fraîcheur mangue-ananas, grand format"
Sesame Bagel w/ Reg CC Product,"Splash fraîcheur mangue-ananas, petit format"
Sesame Bagel w/ Reg Cream Cheese McValue Meal,Splash fraîcheur mûre-fruit de la passion
Sesame Bagel w/ Regular CC,"Splash fraîcheur mûre-fruit de la passion, format moyen"
Sesame Bagel w/ Regular Cream,"Splash fraîcheur mûre-fruit de la passion, format petit"
Sesame Bagel w/ Regular Cream Cheese,"Splash fraîcheur mûre-fruit de la passion, grand format"
Sesame Bagel w/ Regular Cream Cheese Product,Splenda
Sesame Bagel with Regular Cream Cheese,Sprite
Sesame Bagl w/ Spreads,Sprite éclat de framboise bleue
Sesame Bagl w/ Spreads ***,"Sprite éclat de framboise bleue, format moyen"
Sesame BLT Bagel,"Sprite éclat de framboise bleue, grand format"
Sesame BLT Bagel EVM,"Sprite éclat de framboise bleue, petit format"
Sesame BLT Bagel Extra Value Meal,Sprite Syrup
Sesame Egg BLT Bagel,Sub bac dos
Sesame Egg BLT Bagel Extra Value Meal,Sub fr MoJac
Sesame Sausage 'N Egg Bagel,Sub laitu la
Sesame Sausage 'N Egg Bagel Extra Value Meal,Sub muf angl
Sesame Seed Split Bun,Sub parmesan
Seseme Bagel Happy Meal,Sub sce BMac
Sesm Bgl w/ Sprd VM ***,Sub sceRanch
Shamrock Shake,Sub tr from
Share Bundle,Subs coul ch
Share Bundle (Serves 2),Subs poul cr
Shred Parmesan,Subs sir car
Shredded Carrots,Subs sir van
Shredded Cheese,Subs tartare
Shredded Lettuce,Subst bacon
Side Item,Subst bacon dos
Side Salads & Snack Wraps,Subst coulis choc
Signature Danish,Subst crème
Signature Danishes,Subst from MJack
Silver Holiday Tumblr,Subst laitue feu
Simply Apple Juice,Subst laitue lan
Simply Lemonade Raspberry,Subst McCrêpes
Simply Orange Juice,Subst muffin ang
Skor  Pieces,Subst oeuf brouillé
SKOR  Pieces,Subst oeuf crevé
Skor McFlurry,Subst oeuf miroir
Skor Pieces,Subst oeuf rond
SKOR Pieces,Subst oig lam
Small,Subst oig recons
Small Apple Juice,Subst p pain Qrt
Small Cappuccino (Almond Milk),Subst parmesan
Small Chocolate Shake,Subst pâté Quart
Small Clear Cup,Subst poulet crou
Small Cup,Subst sauce BigM
Small Cup FS,Subst sauce MacP
Small Decaf Coffee,Subst sauce Ran
Small Earl Grey,Subst sauce tart
Small French Fries,Subst sauce thaïe
Small French Vanilla Latte (2% milk),Subst sirop car
Small French Vanilla Latte (Almond milk),Subst sirop van
Small Fries,Subst tranche fr
Small Hot Chocolate,Substituer saucisse
Small Hot Chocolate (2% Milk),Substituer Wrap de laitue
Small Orange Juice,Sucre
Small Orange Pekoe Tea,sucre caramélisé
Small Order Fee,Sucre liquide
Small Peppermint Tea,Supp McCafé
Small Premium Roast Coffee,Tartinades
Small Senior's Coffee,Tass thé vert client aîné
Small Senior's Decaf Coffee,Tasse
Small Senior's Earl Grey Tea,Tasse à café déca client
Small Senior's Green Tea,Tasse à café infusé client
Small Senior's Orange Pekoe Tea,Tasse à thé menthe client
Small Senior's Peppermint Tea,Tasse à thé vert client
Small Soft Drinks,Tasse bon homme de neige fêtes
Small Strawberry Shake,Tasse Earl Grey client
Small Vanilla Shake,Tasse Earl Grey client aîné
Smarties McFlurry,Tasse McCafé
Smarties Pieces,Tasse menthe client aîné
Smartwater,Tasse Orange Pekoe client
Sml Americano,Tasse Pekoe client aîné
Sml Apple Juice,Tasse thé bergamia gris client
Sml Barq's Root Beer,Thé bergamia gris
Sml Bergamia Grey Tea,Thé chai éclat
Sml Blackberry Passionfruit Refresher,Thé Earl Grey
Sml Blueberry Pomegranate Real Fruit Smoothie,Thé earl grey aînés
Sml Blueberry Pomegranate Smoothie,Thé glacé au au légèrement citron sucre Gold Peak
Sml Cappuccino (2% Milk),Thé glacé au citron Gold Peak
Sml Cappuccino (Almond Milk),Thé glacé au légèrement citron sucre Gold Peak
Sml Caramel Iced Coffee,Thé glacé brassé
Sml Caramel Latte (2% Milk),Thé glacé Fuze
Sml Caramel Latte (Almond milk),Thé glacé FUZE
Sml Caramel Latte (Almond Milk),Thé glacé NESTEA
Sml Chai Cardamom Tea Latte (2% Milk),Thé menthe poivrée aînés
Sml Chai Cardamom Tea Latte (Almond Milk),Thé orange pekoe
Sml Chai Glow Tea,Thé Orange Pekoe
Sml Chocolate Hazelnut Iced Latte (2% Milk),Thé orange pekoe aînés
Sml Chocolate Hazelnut Latte (2% Milk),Thé Remplir Nouveau
Sml Chocolate Triple Thick Milkshake,Thé rugissement noir
Sml Cloud Iced Coffee,Thé vert
Sml Cloud Iced Coffee with Sugar-Free Syrup,Thé vert à la citronnelle
Sml Coca-Cola,Thé vert aînés
Sml Coffee,Tomate
Sml Coffee Frappé,Tomate et Mozza ***
Sml Coffee Frappé w/ Whipped Cream & Choc Drizzle,Tomates raisins
Sml Coffee Refill,Tortilla
Sml Coke,Tout le bacon et le guacamole bagel
Sml Coke Zero,TR 1 Hamb 1 Hamb from
Sml Creamy Strawberry Coke,TR asiago et bacon poulet ***
Sml Decaf Coffee,TR Bag Bac Œ Goud
Sml Decaf Coffee Refill,TR Bag Bac Œuf et Gou ***
Sml Diet Coke,TR Bagel Oeuf BLT
Sml Earl Grey Tea,TR Bgl grain tart ***
Sml French Vanilla Cloud Iced Coffee,TR Bgl grains tart ***
Sml French Vanilla Latte (2% Milk),TR Bgl nat tart ***
Sml French Vanilla Latte (Almond Milk),TR Bgl p-goût tart ***
Sml Fries,TR Bgl pl-goût tart ***
Sml Fruitopia Orange,TR Bgl sés tart ***
sml Fruitopia Strawberry,TR Bgl sésa tart ***
Sml Fruitopia Strawberry,TR Érable et cheddar poulet **
Sml Fuze Iced Tea,TR Érable et cheddar poulet ***
Sml Green Tea,Tr McCroustillant luxe bac sce orig Frank's RedHot
Sml Hot Chocolate (Almond Milk),TR McValeur Wrap-éclair poulet croust sauce Buffalo
Sml Iced Coffee,TR McValeur Wrap-éclair poulet croust sauce Ranch
Sml Iced Coffee with sugar free syrup,TR McValeur Wrap-éclair poulet grillé sauce Buffalo
Sml Iced Latte (2% Milk),TR McValeur Wrap-éclair poulet grillé sauce Ranch
Sml Iced Latte (Almond Milk),TR tom et herbe poulet ***
Sml Iced Matcha Tea Latte (2% Milk),Trad Softserve
Sml Iced Matcha Tea Latte (Almond Milk),Tranches de pomme
Sml Iced Mocha (2% Milk),Trés grand
Sml Iced Mocha (Almond Milk),Très grand
Sml Latte (2% Milk),Très grand café infusé
Sml Latte (Almond milk),Très grand café infusé aînés
Sml Latte (Almond Milk),Très grand café infusé décaféiné
Sml Latte with sugar free syrup (2% Milk),Très grand café infusé décaféiné aînés
Sml Latte with sugar free syrup (Almond Milk),Très grand café infusé décaféiné Remplir nouveau
Sml Lemongrass Green Tea,Très grand café infusé Remplir nouveau
Sml London Fog Tea Latte (2% Milk),Trés grand menthe poivrée
Sml London Fog Tea Latte (Almond Milk),Très grand thé à la menthe poivrée
Sml Mango Pineapple Real Fruit Smoothie,Très grand thé à la menthe poivrée aînés
Sml Mango Pineapple Refresher,Trés grand thé bergamia gris
Sml Mango Pineapple Smoothie,Trés grand thé chai éclat
Sml Matcha Tea Latte (2% Milk),Trés grand thé Earl Grey
Sml Matcha Tea Latte (Almond Milk),Trés grand thé earl grey aînés
Sml McCafé Mocha (2% Milk),Trés grand thé menthe poivrée aînés
Sml Mocha (2% Milk),Trés grand thé Orange Pekoe
Sml Mocha (Almond Milk),Très grand thé orange pekoe
Sml Mocha(2% Milk),Trés grand thé orange pekoe aînés
Sml Oat Iced Coffee,Très grand thé orange pekoe aînés
Sml Orange Dream,Trés grand thé rugissement noir
Sml Orange Juice,Trés grand thé vert
Sml Orange Pekoe Tea,Tres grand thé vert à la citronnelle
Sml Peppermint Tea,Trés grand thé vert aînés
Sml Premium Roast Coffee,Trio
Sml Premium Roast Decaf Coffee,Trio 10 McCroquettes
Sml Pumpkin Spice Latte (2% Milk),Trio 2 Burritos-matin
Sml Roaring Black Tea,Trio 2 Hamburgers
Sml Salted Caramel Cloud Iced Coffee,Trio 2 hamburgers avec fromage
Sml Salted Caramel Coffee Frappé,Trio 20 McCroquettes
Sml Salted Caramel Iced Coffee,Trio 6 McCroquettes
Sml Salted Caramel Latte (2% Milk),"Trio avec frites, format moyen"
Sml Salted Caramel Latte (Almond Milk),Trio bacon McCrêpes avec œuf
Sml Senior Orange Pekoe Tea,Trio bacon McMuffin avec œuf
Sml Senior Peppermint Tea,Trio Bacon McMuffin œuf et sauce ail style Frank
Sml Shamrock Shake,Trio Bagel au bacon et guacamole
Sml Sprite,Trio Bagel BLT Tout
Sml Sprite Berry Bliss,Trio Bagel nature avec oeuf et bacon
Sml Strawberry Banana Smoothie,Trio Bagel nature avec oeuf et saucisse
Sml Strawberry Triple Thick Milkshake,Trio Bagel nature BLT
Sml Strawberry Watermelon Refresher,Trio Bagel nature BLT avec oeuf
Sml Sweetened Cold Brew with Oat Beverage,Trio Bagel nature oeuf et bacon
Sml VanChai Frappé w/ Whipped Cream & Choc Drizzle,Trio Bagel plein-goût bacon et oeuf
Sml Vanilla Chai Frappé,Trio Bagel plein-goût BLT avec oeuf
Sml Vanilla Iced Coffee,Trio Bagel plein-goût saucisse et oeuf
Sml Vanilla Triple Thick Milkshake,Trio Bagel sésa avec oeuf et bacon
Smoky BBQ Sauce,Trio Bagel sésa avec oeuf et saucisse
Smoothie,Trio Bagel sésa BLT avec oeuf
Smoothies & Frappes,Trio Bagel sésa oeuf et bacon
Smoothies & Frappés,Trio Bagel sésame BLT
Snack,Trio Big Mac
Snack Cadbury Crème Egg McFlurry,Trio Big Mac (sans viande)
Snack Golden McFlurry,Trio Crêpe et saucisse
Snack McFlurry,Trio Crêpes
Snack Oreo McFlurry,Trio Crêpes et bacon
Snack Salted Caramel McFlurry,Trio Crêpes et saucisse
Snack Size,Trio dbl quart BLT
Snack Size Chocolate Milkshake,Trio de melons
Snack Size Shamrock Shake,Trio Double Big Mac
Snack Size Strawberry Milkshake,Trio Double filet de poisson
Snack Size Vanilla Milkshake,Trio Double Hamburger
Snack Skor McFlurry,Trio Double hamburger avec fromage
Snack Smarties McFlurry,Trio Double Hamburger avec fromage et bacon
Snack Wrap ***,Trio Double Quart Fromage
Snack Wrap Patty,Trio Double Quart Hamburger (sans fromage)
Snack Wrap Sauce,Trio Double Quart livre (sans fromage)
Snack Wrap with Crispy Chicken,Trio Filet de poisson
Snack Wrap with Grilled Chicken,Trio Hamburger avec fromage de luxe
Snack Wraps,Trio Hamburger Joueur étoile
Snack’n Go,Trio junior au poulet
Snacks & Sides,Trio Junior au poulet chili doux
Snowflake Holiday Mug,Trio MacPoulet
Soft Drinks,Trio MacPoulet épicé avec habanero
Sour Cream & Chive Sauce,Trio McCrêpes  avec œuf et fromage
SPC Card,Trio McCrêpes avec œuf et fromage
Spicy Bac Deluxe Grill Chicken,Trio McCrêpes Suprême
Spicy Bacon Deluxe Grilled Chicken Extra Value Meal,Trio McCroustillant
Spicy Bacon Deluxe Grilled Chicken Sandwich,Trio McCroustillant avec sauce orig Frank's RedHot
Spicy Bacon Deluxe McCrispy,Trio McCroustillant de luxe avec bacon
Spicy Bacon Deluxe McCrispy Extra Value Meal,Trio McCroustillant de luxe avec bacon épicé
Spicy Buffalo Chicken Snack Wrap with Crispy Chicken,Trio McCroustillant épicé
Spicy Buffalo Chicken Snack Wrap with Grilled Chicken,Trio McDouble
Spicy Buffalo Chicken Snack Wrap® with Crispy Chicken,Trio McMuffin avec œuf et fromage
Spicy Buffalo Chicken Snack Wrap® with Grilled Chicken,Trio McMuffin BLT avec oeuf
Spicy Buffalo Crispy Poutine,Trio McMuffin Saja épicé
Spicy Buffalo Grilled Poutine,Trio McMuffin Suprême
Spicy Buffalo Snack Wrap w/ Crispy Chicken McValue Meal,Trio McValeur
Spicy Buffalo Snack Wrap w/ Grilled Chicken McValue Meal,Trio McValeur bagel nature avec fromage à la crème
Spicy Egg & Hash Brown Breakfast Wrap,Trio McValeur bagel plein-goût fromage à la crème
Spicy Egg & Hash Brown Breakfast Wrap Extra Value Meal,Trio McValeur bagel sésame avec fromage à la crème
Spicy Egg & Hash Brown Wrap,Trio McValeur Burrito-matin
Spicy Grilled Chicken,Trio McValeur Hamburger De Luxe
Spicy Grilled Chicken Sandwich,Trio McValeur Junior au poulet
Spicy Grilled Chicken Sandwich Extra Value Meal,Trio McValeur McDouble
Spicy Habanero McChicken,Trio McValeur Saucisse McCrêpes
Spicy Habanero McChicken Extra Value Meal,Trio McValeur Saucisse McMuffin
Spicy Habanero Sauce,Trio McValeur Wrap-éclair poulet croust sauce Buffalo épicée
Spicy McCrispy,Trio McValeur Wrap-éclair poulet croust sauce Ranch
Spicy McCrispy Extra Value Meal,Trio McValeur Wrap-éclair poulet grillé sauce Buffalo épicée
Spicy McVeggie,Trio McValeur Wrap-éclair poulet grillé sauce Ranch
Spicy McVeggie Deluxe,Trio McVégé
Spicy McVeggie Deluxe Extra Value Meal,Trio McVégé avec sauce originale Frank’s RedHot
Spicy McVeggie Extra Value Meal,Trio McVégé de luxe
Spicy Pepper Sauce,Trio McVégé épicé
Spicy Poutine ***,Trio McVégé épicé de luxe
Spicy Saja McMuffin,Trio McWrap bacon poulet grillé
Spicy Saja McMuffin Meal,Trio McWrap cajun poulet grillé
"Spinach Salad(carrots,sunflowe",Trio McWrap césar poulet grillé
"Spinach Salad(carrots,sunflower seeds,cranberries)",Trio McWrap Chili doux
Splenda,Trio McWrap Chili doux avec poulet croustillant
Splenda Packet,Trio McWrap Chili doux avec poulet grillé
Spoons,Trio McWrap chipotle crémeuse
Spread On,Trio McWrap Lime vivifiante
Spread Type,Trio McWrap poulet croustillant et sauce chipotle crémeuse
Sprite,Trio McWrap Poulet et bacon
Sprite Berry Bliss,Trio McWrap Poulet et bacon avec poulet croustillant
Sprite Bottle,Trio McWrap Poulet et bacon avec poulet grillé
Sprite Syrup,Trio McWrap poulet grillé et sauce chipotle crémeuse
Sprite Syrup BB CS,Trio McWrap sauce Ranch à l’avocat
Sprite Syrup CS,Trio McWrap sauce ranch cajun
Sr Barq's Root Beer,Trio œuf McMuffin
Sr Coca Cola,Trio œuf McMuffin BLT
Sr Coke Zero,Trio Œuf McMuffin sauce à l’ail style Frank’s
Sr Diet Coke,Trio Poulet Big Mac
Sr Fruitopia Orange,Trio poulet grillé bac/sce orig Frank's RedHot
Sr Fruitopia Strawberry Passion Awareness,Trio poulet grillé sauce originale Frank's RedHot
Sr Sprite,Trio Poulet McCrêpes
Ssm Bgl w/Sprd VM ***,Trio Poulet McCroquettes
Stainless Holiday Cup,Trio Poulet McCroquettes (pour 2 personnes)
Stamp Mug,Trio Poulet McMuffin
Stir Sticks,Trio Poulet McMuffin sauce à l’ail style Frank’s
Straw,Trio quart BLT
Strawberry Banana Smoothie,"Trio Quart de livre - frites, moyen"
Strawberry Cream Flavoured Syr,Trio Quart de livre BLT
Strawberry Cream Flavoured Syrup,Trio Quart fromage
Strawberry Flavoured Popping Pearls,Trio Quart hamburger (sans fromage)
Strawberry Jam,Trio Quart livre (sans fromage)
Strawberry Passionfruit Syrup,"Trio Quarter fromage  - frites, moyen"
Strawberry Triple Thick Milkshake,"Trio Quarter Fromage  - frites, moyen"
Strawberry Watermelon Flavoured Syrup,Trio rôties blanc et 2 œufs frits
Strawberry Watermelon Refresher,"Trio rôties blanc, bacon, et 2 œufs frits"
Straws,"Trio rôties blé entier, bacon, et 2 œufs frits"
Striped Mug,Trio sandwich au poulet grillé
Stripes Tumbler,Trio sandwich au poulet grillé de luxe avec bacon
Sub Broke Egg,Trio sandwich épicé au poulet grillé
Sub Can Bac,Trio sandwich épicé poulet grillé de luxe avec bacon
SUB Can Bacon,Trio Saucisse McCrêpes
Sub Cara syp,Trio Saucisse McCrêpes avec œuf
SUB Caramel Syrup,Trio Saucisse McMuffin
SUB Cheese Slice,Trio saucisse McMuffin avec œuf
Sub Choc Drzl,Trio Saucisse McMuffin œuf sauce ail style Frank’s
SUB Chocolate Drizzle,Trio Tout le bacon et le guacamole bagel
Sub Chs Slce,Trio Wrap-déjeuner avec poulet
Sub Cr Ckn,"Trio Wrap-déjeuner avec saucisse, bacon et œuf"
Sub Cream,Trio Wrap-déjeuner épicé œuf et patates hachées brunes
SUB Crispy Chicken,TRIO Wrap-éclair poulet sauce Buffalo
Sub Eng Mfn,TRIO Wrap-éclair poulet sauce Ranch
SUB Eng Muffin,Tripl triple
Sub Fried Egg,Triple triple
SUB Fried Egg,Type de lait
Sub Griddle,Verre
SUB Griddle,Verre ch retournable
SUB Leaf Let,Verre client
Sub Lettuce,Verre fr retournable
Sub LTO Sauce 1,Verre réutilisable (chaud)
